id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom
106980001,2,77,2025,2,2,4,1,6,13,2,1
106980002,1,80,2025,4,2,5,2,6,29,2,1
106990001,2,92,2025,2,3,4,2,6,9,2,1
106990002,1,64,2025,3,1,5,1,6,50,2,1
107000001,1,81,2025,2,2,3,2,6,22,2,1
107000002,2,76,2025,2,2,3,2,6,11,2,1
107010001,1,66,2025,5,2,8,1,6,50,1,2
107010002,2,65,2025,4,2,1,2,6,35,1,2
107020001,1,36,2025,5,1,7,1,6,50,1,2
107030001,1,64,2025,4,2,7,1,6,45,1,2
107030002,2,62,2025,4,2,5,1,6,45,1,2
107030101,2,32,2025,5,2,7,1,6,85,1,3
107030102,1,31,2025,5,2,7,1,6,85,1,3
107040001,1,36,2025,5,2,9,1,17,80,1,2
107040002,2,32,2025,5,2,1,2,17,55,1,2
107040003,2,8,2025,2,1,1,2,17,37,1,2
107050001,1,65,2025,5,2,7,1,6,63,1,2
107050002,2,57,2025,5,2,7,1,6,45,1,2
107050004,1,28,2025,5,1,7,1,6,55,2,3
107060001,1,60,2025,5,2,13,1,6,65,1,3
107060002,2,56,2025,5,2,7,1,6,51,1,3
107060004,1,29,2025,5,1,1,2,6,51,1,3
107110001,1,66,2025,4,2,9,1,6,65,1,3
107110002,2,63,2025,4,2,1,2,6,45,1,3
107110003,1,34,2025,5,1,7,1,6,85,1,3
107120001,1,56,2025,5,2,9,1,6,63,1,2
107120002,2,54,2025,5,2,7,1,6,63,1,2
107120004,1,24,2025,5,1,1,2,6,45,1,2
107540001,1,51,2025,4,2,10,1,7,79,1,1
107540002,2,50,2025,4,2,1,2,7,69,1,1
107560001,1,57,2025,5,2,12,1,7,64,1,1
107560002,2,52,2025,4,2,1,2,7,35,1,1
107610001,1,45,2025,5,2,10,1,7,58,1,2
107610002,2,37,2025,5,2,8,1,7,58,1,2
107620001,1,49,2025,4,4,10,1,7,45,1,2
107620002,2,25,2025,5,1,9,1,7,65,2,3
107620003,2,21,2025,5,1,1,2,7,65,1,2
107630001,2,80,2025,2,3,3,2,7,16,2,3
107670001,1,30,2025,4,1,9,1,7,50,1,1
107670002,2,58,2025,5,4,1,2,7,50,1,1
107670003,2,28,2025,5,1,6,1,7,50,1,1
107700001,1,56,2025,5,2,10,1,7,50,1,1
107700002,2,53,2025,5,2,1,2,7,50,1,1
107700003,2,24,2025,5,1,1,2,7,40,1,1
107710001,1,53,2025,5,2,11,1,7,52,1,1
107710002,2,48,2025,5,2,4,2,7,52,1,1
107730001,2,48,2025,5,4,7,1,7,52,1,1
107730002,2,24,2025,5,1,1,2,7,55,1,1
107730003,1,21,2025,5,1,1,2,7,55,1,1
107740001,2,81,2025,3,3,3,2,7,33,2,2
107780002,2,67,2025,4,2,1,2,7,40,2,2
107800002,2,73,2025,4,2,4,2,7,40,1,3
107810001,2,77,2025,3,3,3,2,7,40,2,3
107810002,1,33,2025,4,1,7,1,7,50,2,3
107820001,2,60,2025,4,2,6,1,7,27,2,2
107830001,2,59,2025,4,2,7,1,7,50,1,3
107840001,1,37,2025,5,2,10,1,7,45,1,2
107860001,2,60,2025,4,2,1,2,7,45,1,3
107860002,1,63,2025,4,2,7,1,7,50,1,3
107870001,2,64,2025,5,2,6,1,7,50,1,3
107900001,2,60,2025,4,4,7,1,7,45,1,3
107920001,2,57,2025,5,2,1,2,7,50,1,3
107920002,1,61,2025,5,2,9,1,7,40,1,3
107930001,1,63,2025,4,2,12,1,7,50,2,1
107940001,1,62,2025,4,2,8,1,7,50,1,3
107940002,2,59,2025,4,2,1,2,7,50,1,3
107950001,1,73,2025,4,4,3,2,7,45,1,3
107950002,1,45,2025,5,1,8,1,7,55,1,3
107960003,1,54,2025,4,4,8,1,7,50,2,3
107990002,2,53,2025,4,2,4,1,7,50,1,2
108000001,2,78,2025,2,3,2,2,7,30,2, 
108010001,2,57,2025,3,4,5,1,7,40,1,3
108010002,1,27,2025,5,1,7,1,7,60,1,3
108240001,1,87,2025,2,2,2,2,17,14,1,3
108240002,2,82,2025,2,2,2,2,17,16,1,3
108250001,1,41,2025,5,2,9,1,17,55,1,1
108250002,2,37,2025,5,2,9,1,17,45,1,1
108280001,1,55,2025,5,2,11,1,17,48,1,3
108280002,2,50,2025,5,2,1,2,17,58,1,3
108290001,1,59,2025,4,2,9,1,17,41,1,2
108290002,2,59,2025,5,2,9,1,17,42,1,2
108300001,2,54,2025,4,2,7,1,17,48,1,2
108300002,2,29,2025,5,1,8,1,17,52,1,2
108330001,2,31,2025,4,1,7,1,6,58,2,1
108340001,2,29,2025,4,1,10,1,6,76,1,3
108340002,2,27,2025,5,1,7,1,6,52,1,3
108350001,2,34,2025,4,1,6,1,6,52,1,1
108360001,2,29,2025,4,2,7,1,6,75,2,1
108360002,1,34,2025,5,2,7,1,6,70,1,1
108380001,2,85,2025,2,3,2,2,17,30,2,1
108420001,2,95,2025,2,3,3,2,17,23,2,2
108430001,2,84,2025,2,3,3,2,17,35,2,2
108440002,2,84,2025,2,3,3,2,17,20,2,3
108450001,1,66,2025,4,2,9,1,17,58,1,3
108450002,2,64,2025,4,2,1,2,17,45,1,3
108470001,1,85,2025,2,2,3,2,17,25,2,1
108470002,2,87,2025,2,2,2,2,17,25,2,1
108480001,2,70,2025,3,3,2,2,17,37,2,1
108480002,2,77,2025,2,3,4,1,17,37,2,1
108490001,1,72,2025,3,3,3,2,17,25,2,2
108500001,2,63,2025,4,4,3,2,17,42,2,1
108510001,2,92,2025,2,3,3,2,17,23,2,2
108730002,2,42,2025,5,2,9,1,1,59,1,1
108730003,2,9,2025,2,1,1,2,1,28,1,2
108750001,1,66,2025,5,2,11,1,1,47,1,3
108750002,2,67,2025,4,2,1,2,1,49,1,1
108800001,1,77,2025,3,2,1,2,8,39,1,3
108800002,2,72,2025,4,2,1,2,8,42,1,2
108810001,1,50,2025,5,2,12,1,8,56,1,2
108810002,2,48,2025,4,2,1,2,8,33,1,3
108840001,1,37,2025,5,2,9,1,8,49,1,1
108840002,2,37,2025,5,2,9,1,8,39,1,2
108850001,1,79,2025,3,2,9,2,8,33,2,3
108850002,2,76,2025,3,2,7,1,8,45,2,1
109020001,1,60,2025,4,2,8,1,8,70,1,2
109020002,2,56,2025,4,2,7,1,8,60,1,2
109020003,2,28,2025,5,1,7,1,8,70,1,2
109030001,1,54,2025,5,2,11,1,8,80,1,1
109030002,2,55,2025,5,2,7,1,8,50,1,1
109030003,2,25,2025,5,1,7,1,8,70,1,1
109040001,1,60,2025,6,2,11,1,8,70,1,2
109040002,2,56,2025,5,2,7,1,8,70,1,2
109040003,2,28,2025,5,1,7,1,8,70,1,2
109050001,1,50,2025,4,2,9,1,8,70,1,3
109050002,2,47,2025,5,2,1,2,8,50,1,3
109050003,1,20,2025,4,1,1,2,8,70,1,3
109060001,1,76,2025,3,2,5,1,8,50,2,3
109060002,2,75,2025,3,2,2,2,8,50,2,3
109070001,1,45,2025,5,2,10,1,8,70,1,3
109070002,2,43,2025,5,2,7,1,8,70,1,3
109080001,1,59,2025,5,2,8,1,8,70,1,1
109080002,2,55,2025,5,2,7,1,8,70,1,1
109080003,2,30,2025,5,1,7,1,8,75,1,1
109090001,1,57,2025,4,2,8,1,8,69,1,1
109090002,2,50,2025,5,2,4,1,8,69,1,3
109090003,1,25,2025,5,1,1,2,8,69,1,1
109100001,1,54,2025,6,2,12,1,8,80,1,2
109100002,2,54,2025,5,2,6,1,8,80,1,2
109100003,1,25,2025,5,1,1,2,8,60,1,2
109110001,2,53,2025,5,2,3,1,8,65,2,1
109110002,1,25,2025,5,1,1,2,8,69,2,2
109110003,2,76,2025,5,2,1,2,8,25,2,2
109120001,1,65,2025,4,2,8,1,8,38,2,3
109120002,2,65,2025,4,2,1,2,8,35,2,1
109120003,1,37,2025,4,2,7,1,8,55,2,2
109130001,2,48,2025,4,2,1,2,8,49,1,1
109130002,1,48,2025,4,2,17,1,8,108,1,1
109130003,2,19,2025,5,1,2,2,8,139,1,1
109140001,2,50,2025,4,2,1,2,8,59,2,1
109140002,1,54,2025,4,2,7,1,8,40,1,3
109140004,1,25,2025,5,1,1,2,8,96,1,3
109150001,2,48,2025,4,2,1,1,8,59,1,1
109150002,1,49,2025,4,2,12,1,8,39,1,1
109150004,1,17,2025,4,1,1,2,8,30,1,1
109170001,2,49,2025,5,4,9,2,8,20,2,4
109170003,2,18,2025,4,1,1,2,8,35,2,3
109180001,2,50,2025,4,4,6,1,8,45,2,3
109180002,1,26,2025,5,1,6,1,8,60,2,1
109180003,2,24,2025,5,1,6,1,8,60,2,3
109190001,2,56,2025,4,2,4,1,8,9,2,4
109190002,2,31,2025,5,1,1,2,8,33,2,4
109190003,1,30,2025,5,1,7,1,8,35,2,3
109200001,1,49,2025,4,2,14,1,8,89,2,2
109200002,2,47,2025,4,2,1,2,8,64,1,2
109210001,2,47,2025,5,2,6,1,8,52,2,1
109210002,1,47,2025,5,2,8,1,8,50,2,1
109210003,1,77,2025,3,2,3,2,8,35,2,1
109220001,1,67,2025,4,2,8,1,8,38,2,3
109220002,2,66,2025,4,2,1,2,8,34,2,1
109220003,1,42,2025,4,1,7,1,8,53,2,3
109230002,2,78,2025,3,2,5,2,1,8,2, 
109240001,1,50,2025,5,2,14,1,8,52,2,1
109240002,2,45,2025,5,2,7,1,8,45,2,1
109240003,1,23,2025,5,1,1,2,8,35,2,1
109250001,2,54,2025,5,4,10,1,8,48,1,3
109250003,2,19,2025,5,1,3,2,8,75,1,3
109260002,2,51,2025,5,2,1,2,8,15,2,1
109270002,2,58,2025,4,2,1,2,8,40,2,1
109270003,2,28,2025,5,1,6,1,8,42,2,1
109270004,2,80,2025,2,3,3,2,8,30,2,2
109290001,1,51,2025,4,2,9,1,8,99,2,3
109290002,2,45,2025,5,2,1,2,8,42,2,3
109300001,2,61,2025,4,2,1,2,8,48,1,1
109300003,2,28,2025,5,1,8,1,8,52,1,1
109310001,2,54,2025,4,2,1,2,8,38,2,3
109310002,1,51,2025,4,2,13,1,8,48,2,3
109320001,2,45,2025,5,2,6,1,8,48,1,3
109320002,1,53,2025,5,2,10,1,8,52,1,3
109330001,1,53,2025,5,2,10,1,8,40,1,1
109330002,2,46,2025,4,2,1,2,8,31,2,1
109330004,1,19,2025,4,1,1,2,8,24,2,1
109340001,2,59,2025,5,2,1,2,8,48,2,1
109340002,1,60,2025,5,2,12,1,8,48,2,1
109340003,2,29,2025,5,1,1,2,8,60,2,1
109360001,1,58,2025,5,2,16,1,8,66,1,2
109360002,2,58,2025,5,2,1,2,8,33,1,1
109360003,2,29,2025,5,1,1,2,8,43,1,1
109370001,2,60,2025,4,2,1,2,8,39,2,1
109370003,2,27,2025,5,1,6,1,8,55,2,1
109370004,2,83,2025,2,3,3,2,8,15,2, 
109380001,1,65,2025,4,2,8,1,8,43,1,2
109380002,1,30,2025,4,1,6,1,8,55,1,1
109380004,2,65,2025,4,2,1,2,8,38,1,1
109390002,2,61,2025,5,2,6,1,8,90,1,2
109390003,2,36,2025,5,2,7,1,8,70,1,2
109390004,1,31,2025,5,1,1,2,8,55,1,2
109400002,2,78,2025,3,2,1,2,8,20,2,2
109410002,2,45,2025,5,2,7,1,8,54,1,2
109410003,1,19,2025,5,1,1,2,8,55,1,2
109410004,1,17,2025,4,1,1,2,8,54,1,2
109540001,1,40,2025,5,2,10,1,8,48,1,1
109540002,2,37,2025,5,2,8,1,8,48,1,1
109550001,1,44,2025,5,2,11,1,8,45,1,2
109550002,2,43,2025,5,2,1,2,8,58,1,2
109550003,1,15,2025,3,1,1,2,8,27,1,2
109560001,1,54,2025,5,2,8,1,8,51,1,3
109560002,2,51,2025,5,2,4,1,8,65,1,3
109560003,1,24,2025,5,1,1,2,8,75,2,2
109570001,1,53,2025,4,2,8,1,8,49,1,2
109570002,2,51,2025,5,2,7,1,8,33,1,2
109580001,1,59,2025,5,2,12,1,8,46,1,3
109580002,2,57,2025,5,2,1,2,8,34,1,3
109580003,1,28,2025,5,1,6,1,8,46,1,3
109580004,1,25,2025,5,1,1,2,8,34,1,3
109590001,1,44,2025,5,2,10,1,8,45,1,2
109590002,2,43,2025,5,2,6,1,8,58,1,2
109590003,1,16,2025,4,1,1,2,8,27,1,2
109600001,2,68,2025,4,4,7,1,8,52,1,1
109600002,1,35,2025,5,1,7,1,8,48,1,1
109600003,2,32,2025,5,1,8,1,8,42,1,1
109610001,1,41,2025,5,2,13,1,8,85,1,3
109610002,2,39,2025,5,2,1,2,8,46,1,3
109620001,1,61,2025,4,2,9,1,8,49,1,3
109620002,2,59,2025,4,2,1,2,8,33,1,3
109630001,1,52,2025,5,2,11,1,8,42,1,1
109630002,2,49,2025,4,2,6,1,8,56,1,2
109630003,1,20,2025,5,1,1,2,8,89,1,2
109640001,1,65,2025,5,2,11,1,8,46,1,3
109640002,2,57,2025,5,2,7,1,8,46,1,3
109640003,2,25,2025,5,1,1,2,8,58,1,2
109650001,1,68,2025,5,2,9,1,8,19,1,1
109650002,2,65,2025,4,2,1,2,8,19,1,1
109660001,1,46,2025,5,2,8,1,8,42,1,3
109660002,2,45,2025,5,2,7,1,8,38,1,3
109660003,1,15,2025,3,1,1,2,8,21,1,3
109670001,1,56,2025,5,2,8,1,8,42,1,3
109670002,2,55,2025,5,2,7,1,8,38,1,3
109670003,1,26,2025,5,1,7,1,8,53,1,3
109680001,1,74,2025,5,2,12,1,8,46,1,3
109680002,2,71,2025,4,2,1,2,8,46,1,3
109690001,1,49,2025,5,2,11,1,8,69,1,1
109690002,2,47,2025,5,2,6,1,8,42,1,1
109690003,1,18,2025,4,1,1,2,8,42,1,1
109700002,2,40,2025,5,2,1,2,8,33,1,1
109700003,1,15,2025,3,1,1,2,8,33,1,3
109710001,1,67,2025,5,2,10,1,8,55,1,1
109710002,2,60,2025,5,2,6,1,8,49,1,1
109720001,1,41,2025,5,2,9,1,8,59,1,1
109720002,2,37,2025,5,2,5,1,8,43,1,1
109730001,1,54,2025,5,2,12,1,8,46,1,3
109730002,2,51,2025,5,2,7,1,8,46,1,3
109780001,1,64,2025,4,2,9,1,8,45,1,2
109780002,2,61,2025,4,2,12,1,8,45,1,2
109790001,1,58,2025,4,2,10,1,1,59,1,1
109790002,2,56,2025,4,2,5,1,1,42,1,1
109800001,1,55,2025,5,2,12,1,1,64,1,1
109800002,2,53,2025,5,2,1,2,1,55,1,3
109810001,2,65,2025,4,3,5,1,8,57,1,3
109820001,1,64,2025,4,2,10,1,1,56,1,3
109820002,2,60,2025,4,2,1,2,1,47,1,3
109830001,1,63,2025,5,2,11,1,8,75,1,3
109830002,2,60,2025,4,2,1,2,8,75,1,3
109850001,1,53,2025,5,2,12,1,8,59,1,1
109850002,2,51,2025,5,2,7,1,8,49,1,1
109860001,1,37,2025,5,2,10,1,1,64,1,1
109860002,2,35,2025,5,2,7,1,1,47,1,1
109900001,1,39,2025,5,1,9,1,4,65,1,1
109910001,1,41,2025,5,2,7,1,4,55,1,1
109910002,2,41,2025,5,2,6,1,4,55,1,1
109920001,1,58,2025,4,2,8,1,4,45,1,2
109920002,2,57,2025,4,2,6,1,4,45,1,2
109920003,1,31,2025,5,1,8,1,4,60,1,2
109930001,1,56,2025,4,2,8,1,4,50,1,3
109930002,2,56,2025,4,2,7,1,4,50,1,3
109930003,1,26,2025,5,1,8,1,4,65,1,3
109940001,1,56,2025,4,2,9,1,4,45,1,1
109940002,2,54,2025,4,2,7,1,4,45,1,1
109940003,2,26,2025,5,1,8,1,4,55,1,1
109950001,1,57,2025,4,2,9,1,4,50,1,1
109950002,2,56,2025,4,2,8,1,4,45,1,1
109960001,1,47,2025,4,2,8,1,4,50,1,2
109960002,2,46,2025,4,2,7,1,4,45,1,2
109960003,1,16,2025,4,1,1,2,4,30,1,2
109970001,1,56,2025,5,2,9,1,4,45,1,1
109970002,2,55,2025,4,2,7,1,4,40,1,1
109970003,2,27,2025,5,1,7,1,4,55,1,1
110020001,1,65,2025,4,2,7,1,8,49,2,2
110020002,2,63,2025,4,2,1,2,8,41,2,2
110020003,2,33,2025,5,1,9,1,8,55,2,1
110030002,2,48,2025,4,2,3,2,1,55,2,1
110030003,1,21,2025,5,1,1,2,1,49,2,1
110040001,1,49,2025,4,2,9,1,8,55,2,1
110040002,2,48,2025,4,2,5,1,8,49,2,2
110050001,1,56,2025,4,2,7,1,8,58,1,2
110050002,2,51,2025,4,2,4,1,8,50,1,2
110050004,2,20,2025,5,1,1,2,8,50,1,2
110060001,1,74,2025,5,2,9,1,8,42,1,1
110060002,2,71,2025,4,2,1,2,8,37,2,3
110070001,1,53,2025,4,2,7,1,8,28,1,2
110070002,2,51,2025,4,2,5,1,8,33,1,3
110080001,1,71,2025,4,2,7,1,8,33,1,2
110080002,2,66,2025,4,2,7,1,8,39,1,3
110090001,1,69,2025,5,2,11,1,8,39,1,3
110090002,2,66,2025,5,2,1,2,8,37,1,2
110100002,2,64,2025,4,2,1,2,8,37,2,3
110100003,1,38,2025,5,1,9,1,8,59,2,1
110110001,1,70,2025,4,2,11,1,8,20,1,2
110110002,2,66,2025,5,2,1,2,8,20,1,2
110120001,1,73,2025,4,2,6,1,8,33,1,3
110120002,2,72,2025,3,2,1,2,8,31,1,2
110130002,2,79,2025,4,2,1,2,8,30,2,2
110130003,1,51,2025,4,4,9,1,8,33,2,2
110140001,1,76,2025,4,2,5,1,8,16,1,3
110140002,2,76,2025,4,2,1,2,8,16,1,3
110220001,1,65,2025,5,2,7,1,1,60,2,2
110220002,2,62,2025,5,2,7,1,1,55,2,1
110230001,1,65,2025,5,2,8,1,8,65,1,1
110230002,2,65,2025,4,2,1,2,8,68,1,1
110240001,1,45,2025,5,2,9,1,1,58,2,2
110240002,2,43,2025,5,2,7,1,1,60,2,2
110250001,1,61,2025,5,2,9,1,8,58,1,1
110250002,2,60,2025,5,2,1,2,8,55,1,1
110260001,1,45,2025,5,2,10,1,8,55,1,1
110260002,2,44,2025,5,2,7,1,8,60,1,1
110320001,1,65,2025,4,2,8,1,8,55,1,1
110320002,2,61,2025,4,2,1,2,8,42,1,1
110320003,2,33,2025,5,1,10,1,8,69,1,1
110330001,1,75,2025,4,2,3,2,8,69,1,1
110330002,2,70,2025,4,2,6,1,8,35,1,1
110340001,1,62,2025,5,2,8,1,8,52,1,3
110340002,2,62,2025,4,2,4,1,8,52,1,3
110350001,1,50,2025,5,2,12,1,8,69,1,1
110350002,2,49,2025,5,2,4,1,8,69,1,1
110350003,2,20,2025,5,1,2,2,8,55,1,1
110350004,1,19,2025,4,1,1,2,8,55,1,1
110360001,1,63,2025,4,2,8,1,8,55,1,2
110360002,2,61,2025,4,2,5,1,8,45,1,2
110360004,1,30,2025,5,1,6,1,8,55,1,2
110360101,1,33,2025,5,2,10,1,8,52,1,3
110360102,2,36,2025,5,2,7,1,8,52,1,3
110370001,1,66,2025,5,2,6,2,8,52,1,1
110370002,2,63,2025,4,2,6,1,8,52,1,1
110380001,1,75,2025,4,2,7,1,8,69,1,1
110380002,2,73,2025,4,2,2,1,8,69,1,1
110380004,1,41,2025,5,1,8,1,8,69,1,1
110390001,1,55,2025,5,2,10,1,8,69,2,1
110390002,2,54,2025,4,2,4,1,8,69,2,1
110390004,1,27,2025,5,1,8,1,8,76,2,1
110390005,2,85,2025,2,3,3,2,8,10,2, 
110400001,1,65,2025,5,2,6,1,8,52,1,3
110400002,2,59,2025,5,2,7,1,8,52,1,3
110400004,2,29,2025,5,1,8,1,8,52,1,3
110410001,1,68,2025,5,2,6,1,8,38,1,1
110410002,2,64,2025,4,2,7,1,8,38,1,1
110410101,1,38,2025,5,2,8,1,8,69,1,1
110410102,2,36,2025,5,2,7,1,8,69,1,1
110520001,1,65,2025,5,2,10,1,8,70,1,3
110520002,2,61,2025,4,2,1,2,8,50,1,3
110530001,1,60,2025,5,2,7,1,8,70,1,3
110530002,2,58,2025,4,2,2,2,8,50,1,3
110540001,1,50,2025,5,2,9,1,8,78,1,1
110540002,2,47,2025,5,2,7,1,8,70,1,1
110550001,1,72,2025,4,2,7,1,8,50,1,3
110550002,2,73,2025,4,2,2,2,8,50,1,3
110560001,1,73,2025,4,2,5,1,8,50,1,3
110560002,2,71,2025,3,3,2,2,8,50,1,3
110570001,1,57,2025,5,2,8,1,8,70,1,3
110570002,2,54,2025,5,2,6,2,8,60,1,3
110570003,2,27,2025,5,1,7,1,8,70,1,3
110590001,1,85,2025,4,2,2,2,8,30,2,3
110590002,2,79,2025,3,2,2,2,8,30,2,3
110600001,2,50,2025,5,4,7,1,8,60,1,1
110600002,1,26,2025,5,1,8,1,8,75,1,1
110610001,1,53,2025,4,2,6,1,8,50,1,1
110610002,2,52,2025,4,2,1,2,8,50,1,1
110620001,1,54,2025,4,2,9,1,8,70,1,3
110620002,2,55,2025,4,2,7,1,8,60,1,3
110620003,2,26,2025,5,1,7,1,8,70,1,3
110630001,1,58,2025,5,2,10,1,8,70,1,1
110630002,2,55,2025,4,3,6,1,8,50,1,1
110630003,2,27,2025,5,1,7,1,8,70,1,1
110640001,1,56,2025,4,2,7,1,8,70,1,1
110640002,2,55,2025,4,2,7,1,8,70,1,1
110650001,1,57,2025,4,2,8,1,8,80,1,1
110650002,2,55,2025,4,2,7,1,8,50,1,1
110650004,2,23,2025,5,1,5,1,8,70,1,1
110660001,1,49,2025,4,2,10,1,8,70,1,1
110660002,2,50,2025,4,2,7,1,8,50,1,1
110670001,1,60,2025,5,2,11,1,8,70,1,1
110670002,2,58,2025,5,2,1,2,8,50,1,1
110680001,2,54,2025,5,2,10,1,8,70,1,1
110680002,2,20,2025,4,1,1,2,8,50,1,1
110690001,1,45,2025,4,2,8,1,8,60,1,1
110690002,2,43,2025,5,2,7,1,8,60,1,1
110690003,2,15,2025,3,1,1,2,8,35,1,1
110700001,2,75,2025,4,3,5,1,8,35,2,3
110710001,2,76,2025,4,3,3,2,8,40,2,3
110740001,1,39,2025,5,2,10,1,4,60,1,1
110740002,2,37,2025,5,2,10,1,4,60,1,1
110760001,1,53,2025,5,2,11,1,4,70,1,1
110760002,2,52,2025,4,2,7,1,4,50,1,1
110760004,2,22,2025,5,1,1,2,4,45,1,1
110770001,2,38,2025,5,2,8,1,8,50,1,2
110770002,1,37,2025,5,2,8,1,8,50,1,2
110780001,1,65,2025,4,2,9,1,8,35,1,2
110780002,2,63,2025,4,2,9,1,8,40,1,2
110790001,1,53,2025,5,2,11,1,8,82,1,3
110790002,2,51,2025,4,2,7,1,8,48,1,3
110790003,1,23,2025,5,1,1,2,8,45,1,3
110790004,2,21,2025,5,1,1,2,8,50,1,3
110800001,2,52,2025,4,3,9,1,8,70,1,2
110800002,1,25,2025,5,1,9,1,8,40,1,2
110800003,2,23,2025,5,1,8,1,8,70,1,2
110820001,2,50,2025,4,2,9,1,8,47,1,2
110820003,1,16,2025,4,1,1,2,8,24,1,2
110830001,1,46,2025,5,2,9,1,8,57,1,3
110830002,2,46,2025,4,2,6,1,8,38,1,3
110840001,1,40,2025,5,2,14,1,8,75,1,1
110840002,2,40,2025,5,2,6,1,8,38,1,1
110850001,2,67,2025,3,3,5,1,8,28,1,2
110910001,1,47,2025,5,2,10,1,8,69,1,3
110910002,2,44,2025,5,2,7,1,8,42,1,3
110920001,1,58,2025,6,2,1,2,8,68,2,2
110920002,2,55,2025,4,2,9,1,8,40,2,2
110930001,2,58,2025,4,4,9,1,8,48,1,2
110940001,1,61,2025,5,2,10,1,8,45,2,1
110940002,2,57,2025,4,2,6,1,8,56,2,1
110950001,1,55,2025,5,2,12,1,8,55,2,2
110950002,2,51,2025,5,2,1,2,8,55,2,2
110950003,2,20,2025,4,1,1,2,8,45,2,2
110960001,1,45,2025,5,2,12,1,8,55,2,1
110960002,2,43,2025,5,2,9,1,8,45,2,1
110970001,1,52,2025,5,2,12,1,8,55,1,1
110970002,2,50,2025,5,2,1,2,8,40,1,1
110980002,2,42,2025,5,2,6,1,8,45,1,2
110980003,1,13,2025,3,1,1,2,8,45,1,2
110990001,1,61,2025,5,2,12,1,8,55,1,2
110990002,2,58,2025,4,2,6,1,8,55,1,2
110990003,2,30,2025,6,1,8,2,8,45,1,2
111000001,1,61,2025,5,2,12,1,8,47,2,2
111000002,2,57,2025,5,2,8,1,8,49,2,2
111010001,1,60,2025,4,2,9,1,8,45,2,2
111010002,2,58,2025,4,2,1,2,8,55,2,2
111010004,2,27,2025,5,1,10,1,8,58,2,2
111020001,2,58,2025,4,4,7,1,8,55,1,2
111030001,1,81,2025,3,2,11,1,8,45,2,1
111030002,2,81,2025,3,2,1,2,8,45,2,1
111040001,1,55,2025,5,2,12,1,8,49,2,2
111040002,2,51,2025,5,2,11,1,8,52,2,2
111050001,1,76,2025,4,2,7,1,8,45,2,1
111050002,2,72,2025,4,2,1,2,8,52,2,1
111060001,1,72,2025,4,2,11,1,8,48,2,2
111060002,2,69,2025,4,2,1,2,8,43,2,2
111070001,1,59,2025,5,2,10,1,8,54,2,2
111070002,2,60,2025,5,2,1,2,8,55,2,3
111080001,1,60,2025,5,2,10,1,8,59,1,1
111080002,2,57,2025,5,2,1,2,8,43,1,1
111080004,2,28,2025,5,1,9,1,8,54,1,1
111090001,1,45,2025,5,2,1,2,8,59,2,2
111090002,2,44,2025,5,2,7,1,8,55,2,2
111100001,1,55,2025,5,2,12,1,8,58,2,2
111100002,2,51,2025,5,2,1,2,8,58,2,2
111110001,1,62,2025,4,2,7,1,8,54,2,1
112000001,1,45,2025,5,2,13,1,8,56,1,3
112000002,2,44,2025,5,2,1,2,8,56,1,3
112010002,2,57,2025,5,2,9,1,8,65,1,2
112010003,2,30,2025,5,1,8,1,8,66,1,2
112010004,2,28,2025,5,1,8,1,8,51,1,2
112020001,1,56,2025,5,2,12,1,8,51,1,2
112020002,2,53,2025,5,2,1,2,8,50,1,2
112020003,1,20,2025,5,1,1,2,8,50,1,2
112030001,2,72,2025,3,3,1,2,8,31,1,1
112030002,1,50,2025,5,2,10,1,8,60,1,1
112030003,2,46,2025,5,2,5,1,8,51,1,1
112040001,1,65,2025,5,2,12,1,8,50,1,1
112040002,2,60,2025,5,2,8,1,8,36,1,1
112050001,1,51,2025,5,2,12,1,8,49,2,2
112050002,2,49,2025,5,2,1,2,8,49,2,2
112060002,2,59,2025,5,2,1,2,8,31,1,2
112060003,1,29,2025,5,1,9,1,8,45,2,2
112070002,2,55,2025,5,2,1,2,8,59,2,2
112070003,2,25,2025,5,1,9,1,8,69,1,2
112080001,1,78,2025,5,2,1,2,8,59,2,2
112080002,2,75,2025,4,2,1,2,8,54,2,2
112090001,1,76,2025,5,2,12,1,8,27,1,1
112090002,2,73,2025,5,2,5,1,8,35,1,1
112100001,1,68,2025,5,2,7,1,8,45,2,1
112100002,2,66,2025,5,2,1,2,8,58,2,1
112110002,2,48,2025,5,2,1,2,8,35,2,1
112110003,2,19,2025,5,1,1,2,8,35,2,1
112120001,1,80,2025,4,2,5,1,8,54,2,3
112120002,2,77,2025,3,2,1,2,8,43,2,3
112130001,1,60,2025,5,2,10,1,8,59,2,1
112130002,2,58,2025,5,2,5,1,8,45,2,1
112140001,1,46,2025,5,2,12,1,8,57,2,3
112140002,2,44,2025,5,2,9,1,8,54,2,3
112150002,2,58,2025,4,2,7,1,8,57,2,3
112150003,2,30,2025,5,1,12,1,8,59,2,3
112160001,1,54,2025,5,2,12,1,8,79,2,1
112160002,2,54,2025,5,2,10,1,8,34,2,1
112170001,1,72,2025,3,2,5,1,8,99,2,1
112170002,2,68,2025,3,2,1,2,8,54,2,1
112180001,2,65,2025,3,4,5,1,8,23,2,3
112180003,2,40,2025,5,2,1,2,8,75,2,2
112190001,1,58,2025,5,2,11,1,8,79,2,2
112190002,2,57,2025,4,2,1,2,8,55,2,2
