id,gender,birth_year,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,year,telcom_changed,churn_status_2,churn_status_num_2
420002,1,1980,2,1,0,4,8,1,2,2019,0,KT_stay,2
420002,1,1980,2,1,0,4,8,1,2,2020,0,KT_stay,2
420002,1,1980,2,3,1,4,9,1,2,2021,0,KT_stay,2
420002,1,1980,2,1,0,4,11,1,2,2022,0,KT_stay,2
420002,1,1980,2,1,0,4,11,1,2,2023,0,KT_stay,2
420002,1,1980,2,1,1,4,11,1,2,2024,0,KT_stay,2
420002,1,1980,2,1,0,4,10,1,2,2025,0,KT_stay,2
420003,0,2007,1,1,0,4,3,1,2,2017,0,KT_stay,2
420003,0,2007,1,1,0,4,3,1,2,2018,0,KT_stay,2
420003,0,2007,1,1,0,4,3,1,2,2019,0,KT_stay,2
420003,0,2007,1,1,0,4,5,1,1,2020,1,KT_churned,20
420003,0,2007,1,1,0,4,9,1,2,2021,1,SKT_churned,10
420003,0,2007,1,1,0,4,4,1,2,2022,0,KT_stay,2
420003,0,2007,1,1,0,4,6,1,2,2023,0,KT_stay,2
420003,0,2007,1,1,0,4,9,1,2,2024,0,KT_stay,2
420003,0,2007,1,1,0,4,6,1,2,2025,0,KT_stay,2
430001,0,1981,2,7,1,4,7,1,1,2017,0,SKT_stay,1
430001,0,1981,2,7,1,4,7,1,1,2018,0,SKT_stay,1
430001,0,1981,2,8,1,4,7,1,1,2019,0,SKT_stay,1
430001,0,1981,2,7,1,4,6,1,1,2020,0,SKT_stay,1
430001,0,1981,2,8,1,4,7,1,1,2021,0,SKT_stay,1
430001,0,1981,2,6,1,4,7,1,1,2022,0,SKT_stay,1
430001,0,1981,2,7,1,4,7,1,1,2023,0,SKT_stay,1
430001,0,1981,2,7,1,4,5,1,1,2024,0,SKT_stay,1
430001,0,1981,2,8,1,4,7,1,1,2025,0,SKT_stay,1
430002,1,1981,2,7,1,4,7,1,1,2017,0,SKT_stay,1
430002,1,1981,2,1,0,4,7,1,1,2018,0,SKT_stay,1
430002,1,1981,2,4,1,4,7,1,1,2019,0,SKT_stay,1
430002,1,1981,2,4,1,4,7,1,1,2020,0,SKT_stay,1
430002,1,1981,2,8,1,4,7,1,1,2021,0,SKT_stay,1
430002,1,1981,2,4,1,4,8,1,1,2022,0,SKT_stay,1
430002,1,1981,2,5,1,4,7,1,1,2023,0,SKT_stay,1
430002,1,1981,2,6,1,4,7,1,1,2024,0,SKT_stay,1
430002,1,1981,2,6,1,4,7,1,1,2025,0,SKT_stay,1
440001,0,1962,2,1,0,4,4,0,2,2017,0,KT_stay,2
440001,0,1962,2,1,0,4,5,0,3,2018,1,KT_churned,20
440001,0,1962,2,1,0,4,3,0,4,2019,1,LGU_churned,30
440001,0,1962,2,1,0,4,3,0,2,2020,1,MVNO_churned,40
440001,0,1962,2,1,0,4,3,0,1,2021,1,KT_churned,20
440001,0,1962,2,3,0,4,4,0,1,2022,0,SKT_stay,1
440001,0,1962,2,3,0,4,3,1,1,2023,0,SKT_stay,1
440001,0,1962,2,1,0,4,8,1,1,2024,0,SKT_stay,1
440001,0,1962,2,4,0,4,4,0,2,2025,1,SKT_churned,10
440003,1,1990,1,5,1,4,6,0,1,2017,0,SKT_stay,1
440003,1,1990,1,5,1,4,6,0,3,2018,1,SKT_churned,10
440003,1,1990,1,5,1,4,6,0,3,2019,0,LGU_stay,3
440003,1,1990,1,5,1,4,3,0,1,2020,1,LGU_churned,30
440003,1,1990,1,6,1,4,3,0,1,2021,0,SKT_stay,1
440003,1,1990,1,6,1,4,4,0,1,2022,0,SKT_stay,1
440003,1,1990,1,6,1,4,4,1,1,2023,0,SKT_stay,1
440003,1,1990,1,6,1,4,2,1,4,2024,1,SKT_churned,10
440003,1,1990,1,6,1,4,2,0,4,2025,0,MVNO_stay,4
440004,1,1993,1,1,0,4,7,0,3,2017,0,LGU_stay,3
440004,1,1993,1,1,0,4,6,0,3,2018,0,LGU_stay,3
440004,1,1993,1,5,1,4,6,0,3,2019,0,LGU_stay,3
440004,1,1993,1,5,1,4,4,0,3,2020,0,LGU_stay,3
440004,1,1993,1,6,1,4,5,0,3,2021,0,LGU_stay,3
440004,1,1993,1,6,1,4,3,0,4,2022,1,LGU_churned,30
440004,1,1993,1,6,1,4,3,1,4,2023,0,MVNO_stay,4
440004,1,1993,1,6,1,4,3,1,4,2024,0,MVNO_stay,4
440004,1,1993,1,6,1,4,3,0,4,2025,0,MVNO_stay,4
460001,0,1972,2,8,1,1,7,1,1,2017,0,SKT_stay,1
460001,0,1972,2,8,1,1,8,0,2,2018,1,SKT_churned,10
460001,0,1972,2,7,1,1,7,1,2,2019,0,KT_stay,2
460001,0,1972,2,7,1,1,6,0,2,2020,0,KT_stay,2
460001,0,1972,2,9,1,1,7,1,3,2021,1,KT_churned,20
460001,0,1972,2,10,1,1,7,1,2,2022,1,LGU_churned,30
460001,0,1972,2,10,1,1,8,1,3,2023,1,KT_churned,20
460001,0,1972,2,11,1,1,4,1,1,2024,1,LGU_churned,30
460001,0,1972,2,10,1,1,7,1,1,2025,0,SKT_stay,1
460002,1,1976,2,6,1,1,7,1,2,2017,0,KT_stay,2
460002,1,1976,2,6,1,1,7,0,3,2018,1,KT_churned,20
460002,1,1976,2,4,1,1,6,1,1,2019,1,LGU_churned,30
460002,1,1976,2,5,1,1,4,0,3,2020,1,SKT_churned,10
460002,1,1976,2,7,1,1,5,1,3,2021,0,LGU_stay,3
460002,1,1976,2,6,1,1,7,1,3,2022,0,LGU_stay,3
460002,1,1976,2,7,1,1,7,1,3,2023,0,LGU_stay,3
460002,1,1976,2,7,1,1,4,1,1,2024,1,LGU_churned,30
460002,1,1976,2,7,1,1,6,1,1,2025,0,SKT_stay,1
470001,0,1962,2,8,1,1,7,0,1,2017,0,SKT_stay,1
470001,0,1962,2,7,1,1,6,0,3,2018,1,SKT_churned,10
470001,0,1962,2,6,1,1,7,0,1,2019,1,LGU_churned,30
470001,0,1962,2,7,1,8,5,1,2,2020,1,SKT_churned,10
470001,0,1962,2,8,1,8,7,1,1,2021,1,KT_churned,20
470001,0,1962,2,9,1,8,7,1,2,2022,1,SKT_churned,10
470001,0,1962,2,8,1,8,7,1,2,2023,0,KT_stay,2
470001,0,1962,2,9,1,8,4,1,1,2024,1,KT_churned,20
470001,0,1962,2,8,1,8,7,1,2,2025,1,SKT_churned,10
470003,1,1969,2,4,1,1,6,0,1,2017,0,SKT_stay,1
470003,1,1969,2,5,1,1,8,0,1,2018,0,SKT_stay,1
470003,1,1969,2,4,1,1,6,0,1,2019,0,SKT_stay,1
470003,1,1969,2,5,1,8,3,1,3,2020,1,SKT_churned,10
470003,1,1969,2,1,1,8,7,1,1,2021,1,LGU_churned,30
470003,1,1969,2,1,0,8,2,1,2,2022,1,SKT_churned,10
470003,1,1969,2,1,0,8,6,1,2,2023,0,KT_stay,2
470003,1,1969,2,1,0,8,4,1,1,2024,1,KT_churned,20
470003,1,1969,2,1,0,8,7,1,2,2025,1,SKT_churned,10
490001,1,1964,2,6,1,1,7,0,2,2017,0,KT_stay,2
490001,1,1964,2,5,1,1,8,0,1,2018,1,KT_churned,20
490001,1,1964,2,5,1,1,7,0,3,2019,1,SKT_churned,10
490001,1,1964,2,5,1,1,5,1,2,2020,1,LGU_churned,30
490001,1,1964,2,10,1,1,9,1,3,2021,1,KT_churned,20
490001,1,1964,2,10,1,1,7,1,1,2022,1,LGU_churned,30
490001,1,1964,2,10,1,1,7,1,3,2023,1,SKT_churned,10
490001,1,1964,2,11,1,1,3,1,1,2024,1,LGU_churned,30
490001,1,1964,2,6,1,1,7,0,1,2025,0,SKT_stay,1
490003,0,1995,1,1,0,1,8,1,1,2017,0,SKT_stay,1
490003,0,1995,1,1,0,1,7,1,3,2018,1,SKT_churned,10
490003,0,1995,1,1,0,1,8,0,2,2019,1,LGU_churned,30
490003,0,1995,1,1,0,1,6,1,2,2020,0,KT_stay,2
490003,0,1995,1,1,0,1,7,1,1,2021,1,KT_churned,20
490003,0,1995,1,5,1,1,8,1,1,2022,0,SKT_stay,1
490003,0,1995,1,6,1,1,7,1,3,2023,1,SKT_churned,10
490003,0,1995,1,7,1,1,6,1,1,2024,1,LGU_churned,30
490003,0,1995,1,8,1,1,7,0,3,2025,1,SKT_churned,10
500001,1,1961,4,6,1,1,7,0,2,2017,0,KT_stay,2
500001,1,1961,4,5,1,1,7,0,1,2018,1,KT_churned,20
500001,1,1961,4,4,1,1,7,0,1,2019,0,SKT_stay,1
500001,1,1961,4,5,1,1,4,0,3,2020,1,SKT_churned,10
500001,1,1961,2,5,1,1,7,0,3,2021,0,LGU_stay,3
500001,1,1961,2,5,1,1,6,1,2,2022,1,LGU_churned,30
500001,1,1961,4,5,1,1,6,1,1,2023,1,KT_churned,20
500001,1,1961,4,5,1,1,4,1,1,2024,0,SKT_stay,1
500001,1,1961,4,6,1,1,7,0,2,2025,1,SKT_churned,10
520001,0,1961,2,10,1,1,7,1,2,2017,0,KT_stay,2
520001,0,1961,2,7,1,1,7,0,3,2018,1,KT_churned,20
520001,0,1961,2,6,1,1,7,0,2,2019,1,LGU_churned,30
520001,0,1961,2,7,1,1,8,1,1,2020,1,KT_churned,20
520001,0,1961,2,7,1,1,7,0,1,2021,0,SKT_stay,1
520001,0,1961,2,7,1,1,8,1,2,2022,1,SKT_churned,10
520001,0,1961,2,8,1,1,8,1,2,2023,0,KT_stay,2
520001,0,1961,2,9,1,1,4,1,1,2024,1,KT_churned,20
520001,0,1961,2,9,1,1,9,1,3,2025,1,SKT_churned,10
520002,1,1972,2,1,0,1,5,0,2,2017,0,KT_stay,2
520002,1,1972,2,1,0,1,8,0,1,2018,1,KT_churned,20
520002,1,1972,2,1,0,1,6,0,1,2019,0,SKT_stay,1
520002,1,1972,2,1,0,1,5,1,1,2020,0,SKT_stay,1
520002,1,1972,2,5,1,1,7,0,1,2021,0,SKT_stay,1
520002,1,1972,2,5,1,1,7,1,1,2022,0,SKT_stay,1
520002,1,1972,2,1,1,1,4,1,2,2023,1,SKT_churned,10
520002,1,1972,2,6,1,1,4,1,1,2024,1,KT_churned,20
520002,1,1972,2,7,1,1,7,1,3,2025,1,SKT_churned,10
530003,0,1969,2,7,1,1,8,0,1,2017,0,SKT_stay,1
530003,0,1969,2,6,1,1,7,0,1,2018,0,SKT_stay,1
530003,0,1969,2,6,1,1,7,0,1,2019,0,SKT_stay,1
530003,0,1969,2,7,1,1,6,1,1,2020,0,SKT_stay,1
530003,0,1969,2,8,1,1,8,1,1,2021,0,SKT_stay,1
530003,0,1969,2,8,1,1,7,1,1,2022,0,SKT_stay,1
530003,0,1969,2,9,1,1,7,1,1,2023,0,SKT_stay,1
530003,0,1969,2,9,1,1,4,1,1,2024,0,SKT_stay,1
530003,0,1969,2,9,1,1,6,0,2,2025,1,SKT_churned,10
540002,1,1957,2,1,0,1,7,0,1,2017,0,SKT_stay,1
540002,1,1957,2,1,0,1,6,0,1,2018,0,SKT_stay,1
540002,1,1957,2,1,0,1,5,0,1,2019,0,SKT_stay,1
540002,1,1957,2,1,0,1,4,1,2,2020,1,SKT_churned,10
540002,1,1957,2,1,0,1,4,0,2,2021,0,KT_stay,2
540002,1,1957,2,1,0,1,4,1,2,2022,0,KT_stay,2
540002,1,1957,2,1,0,1,6,1,3,2023,1,KT_churned,20
540002,1,1957,2,1,0,1,4,1,3,2024,0,LGU_stay,3
540002,1,1957,2,1,0,1,5,0,3,2025,0,LGU_stay,3
550002,0,1981,2,6,1,1,7,0,1,2017,0,SKT_stay,1
550002,0,1981,2,6,1,1,9,0,1,2018,0,SKT_stay,1
550002,0,1981,2,6,1,1,6,0,1,2019,0,SKT_stay,1
550002,0,1981,1,7,1,1,5,0,1,2020,0,SKT_stay,1
550002,0,1981,2,6,1,1,8,0,1,2021,0,SKT_stay,1
550002,0,1981,2,7,1,1,6,1,2,2022,1,SKT_churned,10
550002,0,1981,2,7,1,1,7,1,1,2023,1,KT_churned,20
550002,0,1981,2,7,1,1,5,1,3,2024,1,SKT_churned,10
550002,0,1981,2,8,1,1,7,0,1,2025,1,LGU_churned,30
550003,1,1983,2,5,1,1,7,0,1,2017,0,SKT_stay,1
550003,1,1983,2,5,1,1,8,0,2,2018,1,SKT_churned,10
550003,1,1983,2,4,1,1,7,0,1,2019,1,KT_churned,20
550003,1,1983,1,5,1,1,5,0,2,2020,1,SKT_churned,10
550003,1,1983,2,7,1,1,7,1,3,2021,1,KT_churned,20
550003,1,1983,2,1,0,1,5,1,2,2022,1,LGU_churned,30
550003,1,1983,2,6,1,1,8,1,2,2023,0,KT_stay,2
550003,1,1983,2,7,1,1,5,1,3,2024,1,KT_churned,20
550003,1,1983,2,1,0,1,6,0,3,2025,0,LGU_stay,3
560001,0,1974,2,11,1,1,7,0,1,2017,0,SKT_stay,1
560001,0,1974,2,8,1,1,8,0,1,2018,0,SKT_stay,1
560001,0,1974,2,9,1,1,7,1,3,2019,1,SKT_churned,10
560001,0,1974,2,9,1,1,5,1,1,2020,1,LGU_churned,30
560001,0,1974,2,10,1,1,8,1,3,2021,1,SKT_churned,10
560001,0,1974,2,10,1,1,5,1,1,2022,1,LGU_churned,30
560001,0,1974,2,11,1,1,6,1,2,2023,1,SKT_churned,10
560001,0,1974,2,10,1,1,3,1,3,2024,1,KT_churned,20
560001,0,1974,2,15,1,1,5,0,1,2025,1,LGU_churned,30
560002,1,1977,2,1,0,1,6,0,3,2017,0,LGU_stay,3
560002,1,1977,2,1,0,1,8,0,3,2018,0,LGU_stay,3
560002,1,1977,2,1,0,1,6,1,2,2019,1,LGU_churned,30
560002,1,1977,2,1,0,1,4,1,1,2020,1,KT_churned,20
560002,1,1977,2,1,0,1,7,0,2,2021,1,SKT_churned,10
560002,1,1977,2,1,0,1,7,1,1,2022,1,KT_churned,20
560002,1,1977,2,6,1,1,7,1,2,2023,1,SKT_churned,10
560002,1,1977,2,1,0,1,4,1,3,2024,1,KT_churned,20
560002,1,1977,2,4,0,1,4,0,1,2025,1,LGU_churned,30
570001,0,1958,2,6,1,1,7,0,3,2017,0,LGU_stay,3
570001,0,1958,2,6,1,1,8,1,3,2018,0,LGU_stay,3
570001,0,1958,2,6,1,1,6,1,3,2019,0,LGU_stay,3
570001,0,1958,2,7,1,1,4,1,2,2020,1,LGU_churned,30
570001,0,1958,2,8,1,1,7,1,1,2021,1,KT_churned,20
570001,0,1958,2,6,1,1,6,1,2,2022,1,SKT_churned,10
570001,0,1958,2,9,1,1,5,1,1,2023,1,KT_churned,20
570001,0,1958,2,8,1,1,4,1,3,2024,1,SKT_churned,10
570001,0,1958,2,9,1,1,8,0,2,2025,1,LGU_churned,30
570002,1,1958,2,5,1,1,6,0,1,2017,0,SKT_stay,1
570002,1,1958,2,6,1,1,8,1,3,2018,1,SKT_churned,10
570002,1,1958,2,5,1,1,6,1,2,2019,1,LGU_churned,30
570002,1,1958,2,5,1,1,5,1,2,2020,0,KT_stay,2
570002,1,1958,2,5,1,1,8,1,1,2021,1,KT_churned,20
570002,1,1958,2,5,1,1,6,1,2,2022,1,SKT_churned,10
570002,1,1958,2,6,1,1,6,1,2,2023,0,KT_stay,2
570002,1,1958,2,7,1,1,4,1,3,2024,1,KT_churned,20
570002,1,1958,2,5,1,1,7,0,2,2025,1,LGU_churned,30
590001,0,1975,1,8,1,1,7,1,1,2017,0,SKT_stay,1
590001,0,1975,1,7,1,1,6,0,2,2018,1,SKT_churned,10
590001,0,1975,1,6,1,1,7,1,1,2019,1,KT_churned,20
590001,0,1975,1,7,1,1,4,1,2,2020,1,SKT_churned,10
590001,0,1975,1,8,1,1,7,0,3,2021,1,KT_churned,20
590001,0,1975,1,9,1,1,8,1,1,2022,1,LGU_churned,30
590001,0,1975,1,9,1,1,7,1,2,2023,1,SKT_churned,10
590001,0,1975,1,9,1,1,6,1,2,2024,0,KT_stay,2
590001,0,1975,2,9,1,1,6,0,2,2025,0,KT_stay,2
600002,1,1962,2,1,0,1,6,1,1,2017,0,SKT_stay,1
600002,1,1962,2,1,0,1,9,0,2,2018,1,SKT_churned,10
600002,1,1962,2,1,0,1,6,0,2,2019,0,KT_stay,2
600002,1,1962,2,1,0,1,4,1,2,2020,0,KT_stay,2
600002,1,1962,2,5,1,1,8,1,2,2021,0,KT_stay,2
600002,1,1962,2,1,0,1,7,1,3,2022,1,KT_churned,20
600002,1,1962,2,1,0,1,7,1,1,2023,1,LGU_churned,30
600002,1,1962,2,1,0,1,4,1,1,2024,0,SKT_stay,1
600002,1,1962,2,1,0,1,7,0,2,2025,1,SKT_churned,10
600005,0,1996,1,1,0,1,7,1,1,2017,0,SKT_stay,1
600005,0,1996,1,1,0,1,7,1,1,2018,0,SKT_stay,1
600005,0,1996,1,3,0,1,6,0,1,2019,0,SKT_stay,1
600005,0,1996,1,3,0,1,7,1,2,2020,1,SKT_churned,10
600005,0,1996,1,1,0,1,8,0,1,2021,1,KT_churned,20
600005,0,1996,1,6,1,1,8,1,3,2022,1,SKT_churned,10
600005,0,1996,1,7,1,1,8,1,2,2023,1,LGU_churned,30
600005,0,1996,1,7,1,1,5,1,1,2024,1,KT_churned,20
600005,0,1996,1,6,1,1,7,0,1,2025,0,SKT_stay,1
610001,1,1991,1,5,1,1,7,0,1,2017,0,SKT_stay,1
610001,1,1991,1,7,1,1,8,0,1,2018,0,SKT_stay,1
610001,1,1991,1,6,1,1,6,0,1,2019,0,SKT_stay,1
610001,1,1991,1,7,1,1,7,1,3,2020,1,SKT_churned,10
610001,1,1991,1,8,1,1,7,0,1,2021,1,LGU_churned,30
610001,1,1991,1,7,1,1,8,1,2,2022,1,SKT_churned,10
610001,1,1991,1,7,1,1,6,1,1,2023,1,KT_churned,20
610001,1,1991,1,7,1,1,5,1,1,2024,0,SKT_stay,1
610001,1,1991,1,8,1,1,7,1,2,2025,1,SKT_churned,10
620001,1,1983,1,7,1,1,6,0,2,2017,0,KT_stay,2
620001,1,1983,1,7,1,1,7,0,1,2018,1,KT_churned,20
620001,1,1983,1,6,1,1,7,0,1,2019,0,SKT_stay,1
620001,1,1983,1,7,1,1,7,1,1,2020,0,SKT_stay,1
620001,1,1983,1,8,1,1,7,0,1,2021,0,SKT_stay,1
620001,1,1983,1,8,1,1,7,0,3,2022,1,SKT_churned,10
620001,1,1983,1,8,1,1,6,1,2,2023,1,LGU_churned,30
620001,1,1983,1,9,1,1,5,1,2,2024,0,KT_stay,2
620001,1,1983,1,9,1,1,7,1,1,2025,1,KT_churned,20
630001,0,1978,2,11,1,1,7,0,1,2017,0,SKT_stay,1
630001,0,1978,2,8,1,1,9,1,3,2018,1,SKT_churned,10
630001,0,1978,2,7,1,1,8,0,1,2019,1,LGU_churned,30
630001,0,1978,2,7,1,1,5,1,2,2020,1,SKT_churned,10
630001,0,1978,2,10,1,1,7,1,1,2021,1,KT_churned,20
630001,0,1978,2,9,1,1,8,1,1,2022,0,SKT_stay,1
630001,0,1978,2,9,1,1,9,1,1,2023,0,SKT_stay,1
630001,0,1978,2,9,1,1,5,1,2,2024,1,SKT_churned,10
630001,0,1978,2,12,1,1,6,0,1,2025,1,KT_churned,20
630002,1,1980,2,1,0,1,6,0,1,2017,0,SKT_stay,1
630002,1,1980,2,1,0,1,9,1,3,2018,1,SKT_churned,10
630002,1,1980,2,1,0,1,7,0,1,2019,1,LGU_churned,30
630002,1,1980,2,1,0,1,4,1,2,2020,1,SKT_churned,10
630002,1,1980,2,5,1,1,7,1,1,2021,1,KT_churned,20
630002,1,1980,2,9,1,1,8,1,1,2022,0,SKT_stay,1
630002,1,1980,2,9,1,1,8,1,1,2023,0,SKT_stay,1
630002,1,1980,2,9,1,1,4,1,2,2024,1,SKT_churned,10
630002,1,1980,2,7,1,1,7,0,2,2025,0,KT_stay,2
640001,1,1963,2,5,1,1,6,0,2,2017,0,KT_stay,2
640001,1,1963,2,5,1,1,7,0,1,2018,1,KT_churned,20
640001,1,1963,2,5,1,1,6,0,2,2019,1,SKT_churned,10
640001,1,1963,2,5,1,1,3,0,2,2020,0,KT_stay,2
640001,1,1963,2,8,1,1,7,1,2,2021,0,KT_stay,2
640001,1,1963,2,8,1,1,7,1,1,2022,1,KT_churned,20
640001,1,1963,2,8,1,1,6,1,3,2023,1,SKT_churned,10
640001,1,1963,2,9,1,1,4,1,1,2024,1,LGU_churned,30
640001,1,1963,2,7,1,1,7,0,1,2025,0,SKT_stay,1
660002,1,1965,2,5,1,1,6,1,2,2017,0,KT_stay,2
660002,1,1965,2,6,1,1,6,1,2,2018,0,KT_stay,2
660002,1,1965,2,8,1,1,4,1,2,2019,0,KT_stay,2
660002,1,1965,2,9,1,1,5,1,2,2020,0,KT_stay,2
660002,1,1965,2,8,1,1,4,0,3,2021,1,KT_churned,20
660002,1,1965,2,8,1,1,5,1,3,2022,0,LGU_stay,3
660002,1,1965,2,8,1,1,5,1,3,2023,0,LGU_stay,3
660002,1,1965,2,9,1,1,4,1,3,2024,0,LGU_stay,3
660002,1,1965,2,9,1,1,5,0,2,2025,1,LGU_churned,30
670001,0,1966,2,15,1,1,3,0,1,2017,0,SKT_stay,1
670001,0,1966,2,8,1,1,5,0,2,2018,1,SKT_churned,10
670001,0,1966,2,10,1,1,6,1,1,2019,1,KT_churned,20
670001,0,1966,2,9,1,1,5,1,3,2020,1,SKT_churned,10
670001,0,1966,2,8,1,1,5,1,3,2021,0,LGU_stay,3
670001,0,1966,2,9,1,1,7,1,3,2022,0,LGU_stay,3
670001,0,1966,2,9,1,1,6,1,2,2023,1,LGU_churned,30
670001,0,1966,2,13,1,1,5,1,2,2024,0,KT_stay,2
670001,0,1966,2,12,1,1,6,0,2,2025,0,KT_stay,2
670002,1,1968,2,1,0,1,3,0,1,2017,0,SKT_stay,1
670002,1,1968,2,1,0,1,4,0,1,2018,0,SKT_stay,1
670002,1,1968,2,1,0,1,5,1,1,2019,0,SKT_stay,1
670002,1,1968,2,1,0,1,4,1,1,2020,0,SKT_stay,1
670002,1,1968,2,1,0,1,5,1,1,2021,0,SKT_stay,1
670002,1,1968,2,1,0,1,6,1,3,2022,1,SKT_churned,10
670002,1,1968,2,1,0,1,5,1,2,2023,1,LGU_churned,30
670002,1,1968,2,1,0,1,5,1,2,2024,0,KT_stay,2
670002,1,1968,2,1,0,1,5,0,2,2025,0,KT_stay,2
690001,0,1966,2,13,1,1,5,0,3,2017,0,LGU_stay,3
690001,0,1966,2,9,1,1,5,1,1,2018,1,LGU_churned,30
690001,0,1966,2,11,1,1,6,1,1,2019,0,SKT_stay,1
690001,0,1966,2,11,1,1,5,1,2,2020,1,SKT_churned,10
690001,0,1966,2,10,1,1,4,1,3,2021,1,KT_churned,20
690001,0,1966,2,10,1,1,4,1,2,2022,1,LGU_churned,30
690001,0,1966,2,11,1,1,5,1,1,2023,1,KT_churned,20
690001,0,1966,2,10,1,1,6,1,1,2024,0,SKT_stay,1
690001,0,1966,2,11,1,1,6,0,1,2025,0,SKT_stay,1
690002,1,1969,2,1,0,1,6,0,3,2017,0,LGU_stay,3
690002,1,1969,2,6,1,1,8,1,1,2018,1,LGU_churned,30
690002,1,1969,2,6,1,1,6,1,1,2019,0,SKT_stay,1
690002,1,1969,2,7,1,1,5,1,2,2020,1,SKT_churned,10
690002,1,1969,2,6,1,1,5,1,1,2021,1,KT_churned,20
690002,1,1969,2,6,1,1,5,1,2,2022,1,SKT_churned,10
690002,1,1969,2,7,1,1,5,1,1,2023,1,KT_churned,20
690002,1,1969,2,6,1,1,4,1,1,2024,0,SKT_stay,1
690002,1,1969,2,7,1,1,5,0,1,2025,0,SKT_stay,1
700002,1,1966,2,6,1,1,3,1,1,2017,0,SKT_stay,1
700002,1,1966,2,5,1,1,5,1,1,2018,0,SKT_stay,1
700002,1,1966,2,6,1,1,5,1,2,2019,1,SKT_churned,10
700002,1,1966,2,7,1,1,5,1,1,2020,1,KT_churned,20
700002,1,1966,2,6,1,1,4,1,2,2021,1,SKT_churned,10
700002,1,1966,2,6,1,1,4,1,1,2022,1,KT_churned,20
700002,1,1966,2,7,1,1,4,1,3,2023,1,SKT_churned,10
700002,1,1966,2,7,1,1,4,1,3,2024,0,LGU_stay,3
700002,1,1966,2,7,1,1,4,0,3,2025,0,LGU_stay,3
720002,1,1983,2,1,0,1,6,0,2,2017,0,KT_stay,2
720002,1,1983,2,1,0,1,7,1,1,2018,1,KT_churned,20
720002,1,1983,2,8,0,1,4,1,1,2019,0,SKT_stay,1
720002,1,1983,2,1,0,1,5,1,2,2020,1,SKT_churned,10
720002,1,1983,2,1,0,1,5,1,2,2021,0,KT_stay,2
720002,1,1983,2,1,0,1,4,1,1,2022,1,KT_churned,20
720002,1,1983,2,1,0,1,6,1,1,2023,0,SKT_stay,1
720002,1,1983,2,9,1,1,7,1,2,2024,1,SKT_churned,10
720002,1,1983,2,9,1,1,6,0,2,2025,0,KT_stay,2
730002,1,1965,2,1,0,1,4,1,3,2017,0,LGU_stay,3
730002,1,1965,1,6,1,1,4,1,1,2018,1,LGU_churned,30
730002,1,1965,2,6,1,1,5,1,2,2019,1,SKT_churned,10
730002,1,1965,2,7,1,1,5,1,3,2020,1,KT_churned,20
730002,1,1965,2,7,1,1,4,1,1,2021,1,LGU_churned,30
730002,1,1965,2,6,1,1,6,1,2,2022,1,SKT_churned,10
730002,1,1965,2,7,1,1,6,1,2,2023,0,KT_stay,2
730002,1,1965,2,8,1,1,6,1,2,2024,0,KT_stay,2
730002,1,1965,2,9,1,1,7,0,2,2025,0,KT_stay,2
740001,0,1964,2,11,1,1,6,0,2,2017,0,KT_stay,2
740001,0,1964,2,7,1,1,5,1,1,2018,1,KT_churned,20
740001,0,1964,2,11,1,1,6,1,3,2019,1,SKT_churned,10
740001,0,1964,2,11,1,1,5,1,3,2020,0,LGU_stay,3
740001,0,1964,2,11,1,1,7,1,1,2021,1,LGU_churned,30
740001,0,1964,2,11,1,1,5,1,1,2022,0,SKT_stay,1
740001,0,1964,2,11,1,1,5,1,2,2023,1,SKT_churned,10
740001,0,1964,2,11,1,1,5,1,1,2024,1,KT_churned,20
740001,0,1964,2,11,1,1,6,0,3,2025,1,SKT_churned,10
740002,1,1968,2,1,0,1,6,0,3,2017,0,LGU_stay,3
740002,1,1968,2,1,0,1,5,1,1,2018,1,LGU_churned,30
740002,1,1968,2,1,0,1,4,1,3,2019,1,SKT_churned,10
740002,1,1968,2,1,0,1,5,1,1,2020,1,LGU_churned,30
740002,1,1968,2,1,0,1,5,1,1,2021,0,SKT_stay,1
740002,1,1968,2,1,0,1,4,1,2,2022,1,SKT_churned,10
740002,1,1968,2,1,0,1,5,1,2,2023,0,KT_stay,2
740002,1,1968,2,1,0,1,5,1,1,2024,1,KT_churned,20
740002,1,1968,2,1,0,1,5,0,3,2025,1,SKT_churned,10
750002,1,1963,2,1,0,1,7,0,1,2017,0,SKT_stay,1
750002,1,1963,2,1,0,1,7,0,1,2018,0,SKT_stay,1
750002,1,1963,2,1,0,1,4,1,2,2019,1,SKT_churned,10
750002,1,1963,2,1,0,1,5,1,2,2020,0,KT_stay,2
750002,1,1963,2,1,0,1,5,1,2,2021,0,KT_stay,2
750002,1,1963,2,1,0,1,3,1,2,2022,0,KT_stay,2
750002,1,1963,2,1,0,1,5,1,1,2023,1,KT_churned,20
750002,1,1963,2,1,0,1,5,1,1,2024,0,SKT_stay,1
750002,1,1963,2,1,0,1,6,0,1,2025,0,SKT_stay,1
760002,1,1965,2,7,1,1,6,1,2,2017,0,KT_stay,2
760002,1,1965,2,6,1,1,8,0,1,2018,1,KT_churned,20
760002,1,1965,2,6,1,1,6,1,3,2019,1,SKT_churned,10
760002,1,1965,2,7,1,1,5,1,3,2020,0,LGU_stay,3
760002,1,1965,2,6,1,1,4,1,2,2021,1,LGU_churned,30
